,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,Avg_Utilization_Ratio,Pay_on_time,Random_numbers
1247,711561933,no,57,female,1,primary,divorced,23023.07607636663,blue,47,2201.0,0.645,0,0.318689015039564
1248,711562833,yes,35,male,4,third level,married/living with partner,94930.21546064047,blue,24,12634.0,0.0,1,0.0979657377616625
1249,711566208,no,58,female,3,third level,married/living with partner,8580.370758027268,blue,36,5023.0,0.37,0,0.613887915806
1250,711567333,no,43,male,1,secondary,single,67763.44993283377,blue,31,2834.0,0.607,0,0.935938351972288
1251,711569433,no,51,female,2,primary,divorced,2731.8106336619153,blue,38,9648.0,0.2,0,0.432061191305509
1252,711574008,no,32,male,3,third level,single,89032.17774682218,blue,21,21390.0,0.0,1,0.726365254246581
1253,711577458,no,52,female,1,primary,single,19811.54649578835,blue,36,3244.0,0.572,0,0.0673439500329354
1254,711578658,no,56,female,2,secondary,married/living with partner,32577.964811507092,blue,49,6380.0,0.395,0,0.335071169717129
1255,711583458,no,48,female,2,third level,married/living with partner,11510.456638943333,blue,36,1438.3,0.0,1,0.0034520819596657
1256,711588708,yes,50,female,2,primary,married/living with partner,31338.34390750922,blue,36,1438.3,0.318,0,0.446265413468858
1257,711589758,no,42,male,5,secondary,married/living with partner,68537.52641013256,blue,32,4162.0,0.394,0,0.799149750141506
1258,711593808,yes,55,male,1,secondary,married/living with partner,60343.89209765702,blue,46,1438.3,0.0,1,0.261075951806189
1259,711595833,no,46,male,3,third level,married/living with partner,62992.36339591822,blue,36,9981.0,0.081,0,0.451507919084984
1260,711597183,no,43,male,2,primary,divorced,77212.44661992029,blue,34,1452.0,0.0,1,0.280861847974931
1261,711598533,no,43,male,1,secondary,married/living with partner,63661.86136059566,blue,36,4255.0,0.406,0,0.156250485151867
1262,711600033,no,40,female,3,third level,single,17812.059872885642,gold,36,10729.0,0.0,1,0.913183341915776
1263,711605208,yes,61,male,0,primary,married/living with partner,98804.3815566899,blue,43,1438.3,0.0,1,0.484917014704124
1264,711606558,no,49,female,1,secondary,married/living with partner,4973.894366722853,blue,39,1909.0,0.454,0,0.0348107643641588
1265,711607833,no,43,male,5,secondary,married/living with partner,62014.10915108761,blue,36,2810.0,0.848,0,0.741942159446054
1266,711608958,no,50,male,1,primary,married/living with partner,40743.49222044005,blue,36,2071.0,0.5,0,0.21660619008143
1267,711614658,no,37,female,2,primary,single,29421.237729948738,blue,30,2258.0,0.593,0,0.0249325074673887
1268,711615933,no,43,male,3,third level,married/living with partner,79937.4402684832,blue,33,28170.0,0.066,0,0.44749809746514
1269,711619608,no,45,male,3,third level,married/living with partner,102445.31266223556,blue,36,21630.0,0.0,1,0.270637967652026
1270,711625683,no,46,male,4,third level,married/living with partner,141557.79662611085,blue,36,3104.0,0.278,0,0.492583817232024
1271,711626658,yes,62,female,1,secondary,single,9582.711910759697,blue,36,1930.0,0.0,1,0.823504097034961
1272,711627558,no,40,female,3,primary,single,6711.031728579644,blue,30,1625.0,0.561,0,0.210731702315828
1273,711628458,no,45,female,3,third level,married/living with partner,10951.271731774572,blue,31,8829.0,0.102,0,0.46588743734556
1274,711629733,no,45,female,2,third level,married/living with partner,29971.27655949461,blue,34,5371.0,0.279,0,0.0775503715363175
1275,711631158,no,52,female,2,secondary,single,28300.288252755756,blue,42,1438.3,0.604,0,0.097301176261928
1276,711634008,no,42,female,3,primary,married/living with partner,12220.946772639185,blue,36,5821.0,0.0,1,0.0266529079337467
1277,711635358,no,40,female,4,third level,single,13491.964404907272,blue,26,7291.0,0.345,0,0.140112679341963
1278,711636558,no,33,male,3,third level,married/living with partner,89970.39020266458,blue,36,2711.0,0.765,0,0.0669789001735602
1279,711637458,yes,44,female,3,secondary,single,23125.080396942743,blue,36,2228.0,0.0,1,0.489810457763826
1280,711638658,no,33,male,4,secondary,single,35624.50310301794,blue,25,8650.0,0.223,0,0.365285520228733
1281,711639708,no,42,male,3,third level,single,64792.75861792099,blue,32,1438.3,0.0,1,0.925257399927189
1282,711643458,no,50,female,1,primary,married/living with partner,23490.38883996681,blue,43,1438.3,0.0,1,0.817020247494961
1283,711644508,no,34,male,2,primary,single,74464.64769594904,blue,36,12182.0,0.093,0,0.224524636956958
1284,711647808,no,55,female,3,third level,single,13161.995035741085,blue,36,2069.0,0.497,0,0.132044848750276
1285,711648708,no,44,male,3,third level,married/living with partner,85038.50213206431,blue,36,25666.0,0.029,0,0.630694119447799
1286,711654558,no,46,male,3,third level,#NULL!,55396.3845449394,blue,36,2179.0,0.749,0,0.697107390701256
1287,711655683,no,55,male,1,primary,single,51298.04355192337,gold,46,25991.0,0.0,1,0.110087944144811
1288,711657783,no,50,female,2,third level,single,22904.989441783855,blue,41,1438.3,0.0,1,0.266318605595761
1289,711658758,no,46,female,3,primary,married/living with partner,22420.799155831075,blue,35,2069.0,0.532,0,0.398631957344368
1290,711659958,no,65,female,0,third level,married/living with partner,49896.56500651854,blue,56,2692.0,0.694,0,0.151151599344747
1291,711668283,no,48,male,4,primary,married/living with partner,88764.76245424713,blue,37,30948.0,0.078,0,0.21416124987646
1292,711675108,no,43,female,3,third level,single,13191.40775327639,blue,30,4075.0,0.537,0,0.229584613943503
1293,711676008,no,52,female,1,third level,single,9202.929615993076,blue,44,2019.0,0.491,0,0.998229412491138
1294,711679533,no,54,male,2,third level,divorced,134020.23062330886,blue,43,5569.0,0.174,0,0.694084460517534
1295,711684408,yes,50,female,0,third level,married/living with partner,16639.189327222994,blue,38,4935.0,0.319,0,0.567770738846521
1296,711685758,no,60,female,1,third level,single,47656.40603763321,blue,42,3334.0,0.345,0,0.801270856088251
1297,711686658,no,48,male,5,secondary,married/living with partner,96016.97927202268,gold,40,34516.0,0.041,0,0.0589609994579792
1298,711688158,no,47,male,5,third level,single,141266.93833963794,blue,27,11760.0,0.196,0,0.827182130524727
1299,711691608,yes,46,female,4,third level,single,10401.53568831932,blue,36,2881.0,0.85,0,0.653868285428358
1300,711692508,yes,54,female,2,third level,married/living with partner,2330.6191510160834,blue,47,1438.3,0.0,1,0.606124059541793
1301,711694083,no,59,female,0,third level,single,9316.91708587542,blue,48,3030.0,0.413,0,0.825639071735437
1302,711697158,no,60,male,0,third level,married/living with partner,3035.284892604656,blue,36,1976.0,0.663,0,0.743072493492896
1303,711699183,no,56,male,2,primary,divorced,64224.32742143259,blue,50,7261.0,0.149,0,0.485187803478161
1304,711700158,no,47,female,2,secondary,single,6587.27235079132,blue,39,1580.0,0.392,0,0.594692906657261
1305,711701058,no,48,female,4,third level,married/living with partner,11042.527953281116,gold,36,10973.0,0.134,0,0.640817025175215
1306,711706458,no,44,male,4,third level,married/living with partner,105373.8487327995,blue,27,24134.0,0.053,0,0.0876649683447002
1307,711709683,no,53,female,2,primary,married/living with partner,27935.290184250185,blue,36,3506.0,0.401,0,0.411508010295539
1308,711711483,no,61,male,0,secondary,married/living with partner,81959.61508938114,blue,50,2800.0,0.874,0,0.116250524051724
1309,711712983,no,56,male,2,third level,single,84939.11911159295,blue,46,15982.0,0.0,1,0.791875801876643
1310,711716133,yes,42,female,3,secondary,married/living with partner,34822.45669018527,blue,34,1585.0,0.871,0,0.20330251194199
1311,711717258,no,54,female,3,third level,single,47789.838524431325,blue,39,4036.0,0.329,0,0.331814858892375
1312,711722808,yes,51,female,4,third level,single,8488.531788051649,blue,44,1483.0,0.0,1,0.0944962437493764
1313,711727083,no,50,female,1,third level,single,33912.29576378814,blue,36,2833.0,0.573,0,0.931289998874233
1314,711728208,no,46,male,4,third level,single,115532.64558409459,blue,34,34516.0,0.0,1,0.984913586039071
1315,711733308,no,45,female,2,primary,single,22100.59095999404,blue,36,1839.0,0.0,1,0.916312960220593
1316,711734508,no,55,male,2,third level,married/living with partner,72189.2574655203,blue,47,9959.0,0.121,0,0.382095723330272
1317,711738333,no,34,male,2,third level,married/living with partner,105488.79000465538,blue,23,7567.0,0.235,0,0.645631841769233
1318,711741708,yes,41,male,3,third level,#NULL!,103209.09983620139,blue,33,7591.0,0.0,1,0.227202151905713
1319,711742758,yes,43,female,5,third level,single,34819.110988485176,blue,32,11508.0,0.0,1,0.574664479798212
1320,711743883,no,43,female,3,primary,single,26787.39556161103,blue,35,4026.0,0.0,1,0.215235207210739
1321,711748983,no,30,male,1,secondary,married/living with partner,52619.49396351743,blue,17,7906.0,0.206,0,0.512914578749847
1322,711750183,no,63,female,2,third level,single,12389.847742809905,blue,55,15987.0,0.084,0,0.658561248943667
1323,711751533,no,47,female,4,third level,married/living with partner,12404.448623446997,blue,37,2447.0,0.806,0,0.61048042726606
1324,711762408,no,43,male,2,third level,divorced,43703.178451419495,blue,34,2243.0,0.0,1,0.52874667669426
1325,711768858,no,55,male,2,secondary,married/living with partner,76407.97806971513,blue,36,6514.0,0.347,0,0.647476752224212
1326,711772008,yes,35,female,3,third level,single,10919.84778886959,blue,22,1890.0,0.352,0,0.0066558960366988
1327,711772983,no,43,male,2,secondary,single,55933.30153245542,blue,35,1849.0,0.699,0,0.0072221997792414
1328,711775383,no,63,male,1,third level,single,63947.33740666747,blue,36,2466.0,0.0,1,0.196406820391515
1329,711776433,no,37,male,3,primary,single,75443.45622952047,blue,26,23622.0,0.049,0,0.016323005186655
1330,711777633,no,41,male,3,third level,divorced,55893.0991428469,blue,27,5784.0,0.0,1,0.592688693442559
1331,711780108,no,46,female,4,third level,divorced,22675.207104969526,blue,38,4120.0,0.383,0,0.435360288172761
1332,711782733,no,55,male,0,third level,married/living with partner,45082.800647182936,blue,36,3097.0,0.267,0,0.383446913295687
1333,711783483,no,55,female,3,third level,single,48898.17309303816,blue,46,5162.0,0.191,0,0.526045922944413
1334,711784908,no,46,female,4,secondary,single,26117.536890485204,blue,34,3322.0,0.758,0,0.26821958306205
1335,711786108,no,52,male,1,third level,married/living with partner,57982.689288214344,blue,43,7187.0,0.28,0,0.472302843624752
1336,711787383,no,52,female,2,secondary,single,18711.923322919865,blue,40,1960.0,0.729,0,0.0639861502484871
1337,711788583,no,61,female,1,third level,single,24605.60373660307,blue,36,3466.0,0.417,0,0.738083282456765
1338,711791583,yes,52,female,1,third level,single,14431.486447561963,blue,40,2317.0,0.0,1,0.246142142139304
1339,711794358,yes,61,male,0,third level,single,73168.2522392515,blue,50,21398.0,0.0,1,0.887514930972187
1340,711795633,no,65,male,0,third level,single,16948.873139822103,blue,52,3675.0,0.0,1,0.479878699407452
1341,711796683,no,50,female,2,third level,single,1505.041075896565,blue,38,7398.0,0.214,0,0.267531554714322
1342,711799458,no,41,male,4,third level,single,34786.64777249172,blue,36,6507.0,0.223,0,0.982506673199022
1343,711800658,yes,42,female,3,secondary,single,1923.6489305174098,blue,36,2145.0,0.0,1,0.0228081670597999
1344,711801933,yes,54,female,4,secondary,single,45652.9286445171,blue,36,1438.3,0.0,1,0.290261599106176
1345,711802758,no,63,male,1,third level,married/living with partner,38473.53953102414,blue,53,6128.0,0.309,0,0.150121925642337
1346,711807333,no,37,female,2,third level,single,5876.137049769545,blue,26,1438.3,0.0,1,0.921505007846561
1347,711808383,no,50,male,3,third level,divorced,59392.28066741294,blue,39,6362.0,0.269,0,0.460693131423841
1348,711813258,no,56,male,2,third level,single,69956.5356829291,blue,43,34516.0,0.059,0,0.636861205939439
1349,711814608,no,41,female,5,secondary,married/living with partner,47703.08938604941,gold,36,19281.0,0.094,0,0.481640212695743
1350,711816108,yes,40,male,3,secondary,single,98665.04799305902,blue,29,18563.0,0.0,1,0.719848208577409
1351,711817158,no,30,male,2,third level,divorced,49495.87244707864,blue,22,3143.0,0.342,0,0.0468645390170369
1352,711822933,no,55,female,2,third level,married/living with partner,48336.956661296696,blue,45,2985.0,0.553,0,0.423725807814101
1353,711824358,no,44,female,4,third level,single,18434.389529670294,blue,31,3228.0,0.0,1,0.474474591183097
1354,711825558,no,38,male,3,third level,married/living with partner,99459.25185128224,blue,19,1518.0,0.735,0,0.996110353149926
1355,711827958,no,57,male,2,primary,married/living with partner,63363.66521882731,blue,47,5100.0,0.386,0,0.527273200036279
1356,711830433,no,44,female,3,third level,single,13780.931555545783,blue,32,7926.0,0.133,0,0.465978492326529
1357,711831558,no,49,male,4,third level,divorced,137889.36097102976,blue,41,7184.0,0.168,0,0.729072058432771
1358,711832533,no,42,male,3,secondary,single,96695.01075973791,gold,32,34516.0,0.04,0,0.61845008551728
1359,711833508,no,47,male,2,secondary,single,42860.111201166175,blue,27,1536.0,0.0,1,0.926374687828432
1360,711834708,no,55,male,4,third level,married/living with partner,102524.23504719444,blue,40,4047.0,0.366,0,0.200938850933035
1361,711835758,no,50,male,3,third level,married/living with partner,138181.64244489337,blue,42,34516.0,0.061,0,0.650060502041353
1362,711836733,no,43,male,3,third level,single,145816.31838232998,blue,31,1438.3,0.0,1,0.614303106573258
1363,711838008,yes,37,male,3,third level,married/living with partner,61449.697516032356,blue,28,6407.0,0.075,0,0.557448666860643
1364,711840408,no,64,male,0,third level,married/living with partner,9535.977835038626,blue,55,2492.0,0.571,0,0.801521595779959
1365,711843708,yes,61,female,0,third level,divorced,24350.79895189181,blue,36,2125.0,0.0,1,0.401940529698347
1366,711844758,no,48,male,3,third level,single,89399.4328833477,blue,35,13551.0,0.095,0,0.999279532034852
1367,711846183,yes,38,female,3,third level,single,34589.2575097965,blue,26,2669.0,0.0,1,0.503424471908101
1368,711847833,no,42,female,2,third level,single,11279.464623601792,blue,32,1933.0,0.583,0,0.564539060042226
1369,711848658,no,35,male,3,third level,married/living with partner,55448.85761092701,blue,17,2259.0,0.786,0,0.771322597647729
1370,711851583,no,50,male,2,third level,married/living with partner,135772.76400725756,blue,42,8220.0,0.123,0,0.414245136189969
1371,711854808,yes,41,male,3,secondary,married/living with partner,122379.24151851388,blue,32,34516.0,0.0,1,0.678318433371355
1372,711856683,no,51,male,3,third level,married/living with partner,49428.16269325679,blue,36,1590.0,0.801,0,0.319981140244576
1373,711857733,no,49,male,3,primary,single,65013.40927559872,blue,32,18584.0,0.135,0,0.868412673602891
1374,711861258,no,65,female,1,primary,single,4864.164691084477,blue,36,4182.0,0.0,1,0.674457341885932
1375,711862533,yes,55,female,1,primary,married/living with partner,25026.451643894783,blue,36,2258.0,0.886,0,0.182385710545945
1376,711864783,no,61,male,1,primary,single,69333.59164507523,blue,46,2201.0,0.517,0,0.433252460829286
1377,711866358,no,42,female,3,secondary,single,34315.53356480605,blue,30,10136.0,0.0,1,0.208726623010868
1378,711870333,no,46,male,2,primary,divorced,103790.80358715216,blue,36,34516.0,0.046,0,0.431347678870641
1379,711871758,yes,30,female,1,third level,married/living with partner,22071.77716542193,blue,36,2905.0,0.866,0,0.668021507120442
1380,711873858,no,43,male,3,secondary,married/living with partner,65299.197057337566,blue,35,3717.0,0.506,0,0.856247495933907
1381,711874833,no,45,male,3,third level,divorced,31091.15468043573,blue,37,2449.0,0.0,1,0.960950998399205
1382,711876333,no,53,male,3,third level,married/living with partner,94654.68029072261,blue,36,7290.0,0.295,0,0.883915502110062
1383,711877458,no,51,female,3,third level,married/living with partner,28954.33221110784,blue,36,1936.0,0.0,1,0.663259951267879
1384,711878733,no,60,male,1,primary,married/living with partner,65224.090007883264,blue,48,10264.0,0.202,0,0.567265883087879
1385,711879633,no,45,male,3,secondary,single,11508.25762521126,blue,29,2766.0,0.718,0,0.194026091605439
